substance,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,Deep Learning 3D Shapes Using Alt-az Anisotropic 2-Sphere Convolution,39,14,0,1,2,2,0,2,7,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_445_paper.json,1,0,2,2,2,0,0,2,0,2,0,4,0,0,0,1,1,0,1,18,8,0,23,13,1,29,0,14,0,11,0,1,1,0,1,0,0,1,43,146,26,0.0,7.0,2.0,9.0,9.0,1.0
0,2018,Gaussian Process Behaviour in Wide Deep Neural Networks,27,9,2,2,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_333_paper.json,0,0,6,3,3,0,2,7,0,0,0,5,1,0,1,0,1,0,2,31,2,2,12,2,3,54,2,15,3,2,2,1,1,0,0,0,4,2,92,199,383,41.0,66.0,93.0,105.0,83.0,33.0
0,2020,Lipschitz constant estimation of Neural Networks via sparse polynomial optimization,43,19,7,4,6,8,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_493_paper.json,0,0,9,1,0,2,1,1,1,0,0,4,1,1,2,0,0,0,6,29,4,1,15,3,1,58,1,12,2,7,1,0,0,3,1,1,1,0,81,192,72,0.0,2.0,25.0,25.0,24.0,13.0
0,2020,Rényi Fair Inference,54,20,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_377_paper.json,1,0,1,1,3,3,1,2,1,0,0,9,0,1,3,0,0,1,5,32,6,2,19,4,2,45,0,14,1,9,1,0,3,1,2,1,1,1,70,182,40,0.0,3.0,14.0,11.0,15.0,4.0
1,2020,AssembleNet: Searching for Multi-Stream Neural Connectivity in Video Architectures,36,17,3,3,2,2,1,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_140_paper.json,1,0,2,1,3,0,1,3,0,0,0,1,1,0,0,0,1,2,4,20,6,0,15,11,0,46,1,17,4,6,0,1,2,1,0,0,1,0,84,195,78,0.0,4.0,24.0,37.0,15.0,5.0
0,2019,Understanding Straight-Through Estimator in Training Activation Quantized Neural Nets,44,18,21,0,6,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_352_paper.json,2,0,2,1,1,2,2,2,0,1,0,6,0,0,1,0,1,1,2,24,2,3,20,5,0,47,2,8,1,2,1,1,0,1,1,0,2,1,115,212,143,1.0,16.0,44.0,33.0,60.0,20.0
0,2019,Multilingual Neural Machine Translation With Soft Decoupled Encoding,25,9,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_347_paper.json,1,0,4,2,1,3,4,4,0,3,0,5,2,0,0,0,0,1,2,32,1,2,27,5,2,23,1,19,1,5,0,1,2,1,0,0,0,0,34,124,41,0.0,10.0,14.0,11.0,7.0,5.0
1,2020,DivideMix: Learning with Noisy Labels as Semi-supervised Learning,47,26,0,6,7,11,1,1,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_71_paper.json,1,0,5,2,1,3,3,6,0,2,0,12,1,0,0,0,1,0,1,38,1,2,14,6,3,25,3,15,3,9,1,3,0,1,2,0,1,2,24,115,2,0.0,6.0,54.0,166.0,210.0,67.0
0,2020,Denoising and Regularization via Exploiting the Structural Bias of Convolutional Generators,38,18,0,3,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_291_paper.json,0,0,0,2,2,1,1,0,0,0,0,2,3,0,5,0,0,0,8,24,3,2,21,12,2,107,2,16,0,6,0,0,1,0,1,0,4,2,129,308,45,0.0,2.0,14.0,17.0,15.0,4.0
0,2020,Difference-Seeking Generative Adversarial Network--Unseen Sample Generation,41,12,1,9,9,2,0,2,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_99_paper.json,0,0,0,5,0,3,2,4,0,0,0,7,4,1,2,0,1,1,5,35,6,1,29,10,1,62,1,14,0,16,1,1,2,2,5,0,2,3,80,236,1,0.0,0.0,0.0,1.0,2.0,1.0
0,2019,Exemplar Guided Unsupervised Image-to-Image Translation with Semantic Consistency,37,23,4,2,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,5,8.0,6.33,good,ICLR_2019_297_paper.json,1,0,4,2,2,3,2,6,0,0,0,14,1,1,0,0,3,1,7,47,4,4,21,11,4,32,0,12,1,9,1,0,1,2,3,1,1,5,43,155,97,8.0,21.0,20.0,31.0,20.0,7.0
0,2019,Label super-resolution networks,35,14,0,1,3,2,0,3,10,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,Accept (Poster),Accepted,7,6,9.0,7.33,good,ICLR_2019_467_paper.json,0,0,6,4,0,3,1,8,0,0,0,3,0,0,3,0,0,0,5,33,2,0,26,5,2,47,1,25,3,17,0,1,0,1,4,0,2,2,47,185,8,0.0,6.0,5.0,3.0,5.0,0.0
0,2020,Understanding l4-based Dictionary Learning: Interpretation Stability and Robustness,61,15,8,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,Accept (Poster),Accepted,8,6,,7.0,good,ICLR_2020_327_paper.json,1,1,3,0,4,4,0,2,0,0,0,3,2,0,3,0,0,0,4,27,4,0,16,6,1,30,1,9,1,5,3,0,0,0,0,0,2,1,77,156,12,0.0,1.0,3.0,3.0,7.0,2.0
0,2018,Towards Synthesizing Complex Programs From Input-Output Examples,37,15,5,6,5,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,8,7,5.0,6.67,good,ICLR_2018_284_paper.json,0,1,3,3,6,5,0,4,1,1,0,12,0,3,3,0,3,1,8,54,6,2,58,27,1,143,6,29,4,21,8,2,1,10,1,2,2,5,115,443,42,10.0,12.0,10.0,8.0,2.0,5.0
1,2020,Uncertainty-guided Continual Learning with Bayesian Neural Networks,49,16,9,4,6,4,0,2,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_301_paper.json,2,1,3,5,2,1,0,4,0,1,1,9,1,0,2,1,3,2,3,41,6,1,18,12,1,30,4,18,4,8,0,1,2,1,3,5,1,10,28,153,105,0.0,4.0,35.0,34.0,36.0,7.0
0,2017,Topology and Geometry of Half-Rectified Network Optimization,18,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,Accept (Poster),Accepted,2,7,8.0,5.67,good,ICLR_2017_17_paper.json,1,0,2,0,0,1,0,1,0,0,0,2,0,0,2,0,0,1,2,12,2,0,22,8,2,81,2,10,2,3,1,1,1,3,1,0,1,2,92,234,181,49.0,40.0,27.0,23.0,24.0,9.0
0,2020,BatchEnsemble: an Alternative Approach to Efficient Ensemble and Lifelong Learning,57,13,9,2,6,3,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_306_paper.json,4,0,12,4,1,4,3,8,0,1,0,9,5,1,1,0,1,1,5,60,2,0,52,8,1,59,2,18,2,11,1,1,3,3,2,0,2,6,46,219,222,0.0,1.0,36.0,95.0,103.0,46.0
0,2019,Discovery of Natural Language Concepts in Individual Units of CNNs,42,18,5,4,2,0,2,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_279_paper.json,0,0,4,2,1,2,2,5,0,1,0,6,0,0,1,0,2,0,3,29,8,1,28,6,3,78,1,9,1,11,1,0,0,1,6,0,2,2,43,201,10,0.0,0.0,4.0,4.0,2.0,3.0
0,2020,SNOW: Subscribing to Knowledge via Channel Pooling for Transfer & Lifelong Learning of Convolutional Neural Networks,28,12,1,4,2,4,0,1,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_319_paper.json,0,0,7,1,1,1,0,2,0,0,0,8,2,1,1,0,0,0,4,28,0,1,28,9,1,31,0,3,0,8,0,2,4,1,0,1,0,2,24,115,2,0.0,0.0,1.0,1.0,0.0,1.0
0,2017,Deep Variational Information Bottleneck,40,29,4,9,4,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_140_paper.json,2,0,2,2,1,3,1,5,0,0,0,6,3,1,3,0,8,0,9,46,2,1,28,8,1,38,6,16,1,14,3,0,1,1,0,0,3,7,62,192,981,27.0,150.0,248.0,230.0,247.0,93.0
0,2020,TabFact: A Large-scale Dataset for Table-based Fact Verification,48,11,5,2,4,0,0,0,0,2,12,3,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_47_paper.json,0,0,6,0,4,6,5,2,0,0,0,2,0,0,1,0,2,1,2,31,3,4,40,14,1,66,4,16,0,5,3,2,0,3,7,0,2,4,59,233,180,0.0,0.0,35.0,76.0,75.0,35.0
0,2019,CAMOU: Learning Physical Vehicle Camouflages to Adversarially Attack Detectors in the Wild,42,31,14,1,0,2,0,4,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,4,8,7.0,6.33,good,ICLR_2019_319_paper.json,1,0,2,0,2,2,0,3,0,0,0,5,2,1,3,0,0,0,5,26,0,0,40,6,2,68,3,17,1,8,3,1,1,3,3,0,1,0,54,211,51,0.0,7.0,8.0,23.0,14.0,5.0
0,2019,Guiding Policies with Language via Meta-Learning,45,20,1,0,1,3,4,0,0,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2019_223_paper.json,1,0,1,2,1,2,1,4,0,0,0,4,0,0,0,0,2,0,4,22,0,2,22,16,1,37,3,22,4,13,0,1,3,3,1,0,0,3,83,214,44,1.0,10.0,10.0,9.0,15.0,4.0
0,2019,A new dog learns old tricks:  RL finds classic optimization algorithms,29,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_459_paper.json,0,0,15,3,0,3,0,0,0,1,0,3,0,0,3,0,5,0,7,40,5,1,45,11,5,71,2,20,2,11,5,1,4,3,1,0,2,4,91,284,25,0.0,1.0,10.0,7.0,6.0,2.0
0,2018,Compositional Attention Networks for Machine Reasoning,39,23,14,0,1,3,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_251_paper.json,2,0,3,1,0,1,1,11,0,5,0,7,0,0,2,0,3,3,8,47,4,1,22,14,1,58,1,11,6,26,3,1,2,0,2,1,4,6,81,244,450,48.0,104.0,118.0,104.0,84.0,18.0
1,2019,Two-Timescale Networks for Nonlinear Value Function Approximation,48,10,2,1,4,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,3,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_436_paper.json,0,0,11,3,1,3,3,11,0,0,0,3,2,0,1,0,2,0,9,49,4,0,52,22,1,56,5,13,6,10,0,2,1,1,0,1,5,4,138,321,31,2.0,10.0,6.0,5.0,7.0,2.0
0,2020,Generative Ratio Matching Networks,19,4,7,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_159_paper.json,1,0,7,2,1,2,2,3,1,0,0,4,1,0,2,0,0,3,2,31,4,1,26,12,0,41,1,23,1,8,0,1,2,2,2,0,5,10,46,185,7,0.0,0.0,2.0,3.0,2.0,2.0
0,2020,Sequential Latent Knowledge Selection for Knowledge-Grounded Dialogue,47,27,0,5,4,1,0,0,0,8,9,2,0,0,0,1,1,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,6,8.0,7.33,good,ICLR_2020_601_paper.json,1,0,1,1,3,3,2,10,1,2,0,9,1,0,0,0,1,0,4,39,4,0,19,8,1,31,3,18,2,10,0,0,0,1,2,2,2,4,38,145,97,0.0,0.0,14.0,37.0,48.0,15.0
1,2019,What do you learn from context? Probing for sentence structure in contextualized word representations,55,35,3,2,6,0,1,1,0,13,13,4,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_331_paper.json,4,0,5,3,1,3,6,14,3,0,0,5,2,0,1,2,2,2,10,63,8,0,7,6,1,37,3,20,5,20,2,1,2,3,1,1,6,2,31,156,577,3.0,93.0,177.0,172.0,138.0,53.0
0,2020,Network Randomization: A Simple Technique for Generalization in Deep Reinforcement Learning,57,25,10,10,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_387_paper.json,1,0,2,12,3,2,3,6,1,6,0,7,3,2,0,0,6,2,5,61,1,2,11,15,0,31,4,15,4,18,2,0,1,3,2,1,3,1,40,154,99,0.0,2.0,20.0,46.0,36.0,13.0
1,2020,SEED RL: Scalable and Efficient Deep-RL with Accelerated Central Inference,49,17,12,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Accept (Talk),Accepted,8,6,8.0,7.33,good,ICLR_2020_681_paper.json,2,0,6,1,3,2,1,6,2,1,0,3,3,0,2,0,1,0,6,39,3,1,26,9,2,14,2,16,0,5,1,0,0,0,0,2,1,3,45,130,93,0.0,2.0,23.0,40.0,30.0,7.0
0,2017,Designing Neural Network Architectures using Reinforcement Learning,36,13,9,0,3,1,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2017_82_paper.json,1,0,5,5,2,1,1,2,0,0,0,3,0,1,1,0,0,0,2,24,2,0,18,16,2,65,0,10,3,11,1,0,5,1,2,0,1,2,39,178,1174,127.0,217.0,251.0,209.0,148.0,48.0
1,2019,Efficient Training on Very Large Corpora via Gramian Estimation,28,7,0,0,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2019_213_paper.json,1,1,1,3,1,1,1,0,0,1,1,3,0,0,0,0,1,0,3,18,4,1,25,7,2,47,5,14,3,8,0,2,4,0,2,0,4,2,93,223,41,1.0,10.0,12.0,11.0,7.0,2.0
1,2020,Batch-shaping for learning conditional channel gated networks,41,12,3,7,1,4,0,1,8,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_405_paper.json,2,0,3,2,0,0,4,9,0,2,0,3,1,0,0,0,2,0,3,31,2,1,14,6,2,34,2,26,2,14,5,0,3,0,1,1,7,3,32,155,41,0.0,3.0,9.0,17.0,14.0,9.0
0,2020,SCALOR: Generative World Models with Scalable Object Representations,26,8,6,1,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_505_paper.json,1,0,1,3,0,0,1,2,1,0,0,5,0,0,2,0,2,0,2,20,1,2,26,11,3,44,1,16,1,12,3,0,4,5,5,0,5,3,90,232,71,0.0,2.0,11.0,30.0,33.0,13.0
0,2020,Query-efficient Meta Attack to Deep Neural Networks,27,9,4,6,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_528_paper.json,2,0,2,5,1,0,2,10,0,0,0,9,2,0,0,0,0,0,4,37,6,0,10,9,0,29,2,21,2,9,0,0,1,1,5,0,5,1,29,130,49,0.0,2.0,17.0,18.0,17.0,5.0
0,2019,Information asymmetry in KL-regularized RL,55,23,6,5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,5,7.0,6.33,good,ICLR_2019_300_paper.json,1,0,4,3,5,1,2,10,0,0,0,5,0,0,0,0,3,2,4,40,5,5,29,10,2,47,7,15,2,11,0,0,1,1,2,0,2,5,136,280,82,0.0,17.0,21.0,20.0,26.0,6.0
0,2018,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,29,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_117_paper.json,0,1,8,3,0,1,0,5,0,0,0,2,0,0,0,0,0,0,2,22,3,2,39,3,1,37,0,9,0,3,1,1,0,0,2,0,0,2,35,138,804,65.0,133.0,230.0,215.0,187.0,76.0
0,2019,Learning to Learn with Conditional Class Dependencies,28,14,9,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,4.0,6.0,good,ICLR_2019_56_paper.json,3,0,1,3,1,2,0,4,0,0,0,7,2,0,1,0,2,1,0,27,4,0,22,16,0,35,1,10,1,7,0,2,0,1,0,0,4,4,28,135,50,0.0,12.0,15.0,20.0,9.0,6.0
0,2017,Hadamard Product for Low-rank Bilinear Pooling,42,32,14,0,3,3,0,2,7,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2017_198_paper.json,2,3,2,3,1,2,5,4,1,2,1,8,3,0,1,1,0,0,7,46,3,1,11,4,0,17,2,9,1,9,0,2,2,1,1,1,0,3,58,125,34,3.0,2.0,4.0,3.0,4.0,1.0
0,2019,DELTA: DEEP LEARNING TRANSFER USING FEATURE MAP WITH ATTENTION FOR CONVOLUTIONAL NETWORKS,23,9,5,0,2,3,1,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_454_paper.json,1,0,2,0,1,0,4,3,1,0,0,6,0,0,0,0,3,0,0,21,6,0,13,11,2,42,2,11,3,6,0,2,1,0,1,1,2,3,40,146,97,0.0,13.0,25.0,30.0,32.0,14.0
1,2019,Bayesian Policy Optimization for Model Uncertainty,43,11,2,2,6,9,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,5,7,6.0,6.0,good,ICLR_2019_311_paper.json,1,1,7,4,1,5,2,4,0,0,0,7,1,0,0,0,2,1,2,38,1,3,25,11,1,34,2,7,1,9,0,0,2,1,0,1,1,2,32,133,32,1.0,6.0,8.0,9.0,8.0,2.0
1,2018,Model compression via distillation and quantization,38,24,12,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Accept (Poster),Accepted,7,6,8.0,7.0,good,ICLR_2018_87_paper.json,1,2,6,1,1,0,1,6,0,0,1,5,2,0,1,0,1,0,4,32,2,5,23,9,0,68,2,30,4,16,4,1,1,1,3,1,3,2,60,235,461,34.0,101.0,117.0,125.0,102.0,36.0
1,2018,Neural Speed Reading via Skim-RNN,27,18,4,10,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_150_paper.json,0,0,2,1,1,2,1,4,0,0,0,8,0,0,2,0,4,1,1,27,4,3,33,9,0,36,3,12,0,11,0,1,2,1,0,2,1,4,45,167,61,8.0,16.0,16.0,14.0,10.0,2.0
1,2019,Attention Learn to Solve Routing Problems!,42,21,3,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_137_paper.json,1,0,8,2,3,4,6,14,1,12,0,9,3,0,4,0,6,1,5,79,3,3,19,14,4,95,4,21,7,18,2,2,1,0,4,0,11,4,102,314,510,7.0,48.0,117.0,159.0,207.0,73.0
1,2019,Accumulation Bit-Width Scaling For Ultra-Low Precision Training Of Deep Networks,21,8,6,0,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_99_paper.json,1,0,7,0,0,0,0,2,0,0,0,3,0,0,1,0,2,1,3,20,3,0,33,4,3,47,4,4,3,8,2,1,1,2,2,0,3,1,75,196,24,0.0,3.0,8.0,6.0,7.0,2.0
1,2019,InstaGAN: Instance-aware Image-to-Image Translation,47,33,25,0,7,0,0,2,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,8,7.0,7.33,good,ICLR_2019_500_paper.json,0,0,2,2,0,2,3,5,0,1,1,4,1,0,0,0,0,0,2,23,0,2,8,3,0,54,1,14,1,14,3,1,2,3,2,0,2,5,26,141,117,0.0,27.0,46.0,35.0,15.0,6.0
0,2018,Simulated+Unsupervised Learning With Adaptive Data Generation and Bidirectional Mappings,26,16,0,1,3,4,0,1,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2018_177_paper.json,2,1,2,2,1,1,1,4,1,4,0,6,4,2,1,0,0,0,0,32,3,1,20,8,3,33,3,20,5,8,0,1,2,1,1,0,0,0,30,139,16,1.0,4.0,4.0,3.0,4.0,0.0
1,2020,Convolutional Conditional Neural Processes,40,15,4,4,4,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,8,8,6.0,7.33,good,ICLR_2020_683_paper.json,3,1,4,9,1,2,3,8,2,0,1,4,0,1,0,0,0,2,12,53,9,2,29,11,0,91,3,15,4,4,1,0,2,3,2,0,4,7,148,335,71,0.0,1.0,16.0,27.0,30.0,14.0
0,2017,Soft Weight-Sharing for Neural Network Compression,44,23,17,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2017_44_paper.json,1,0,2,1,2,1,3,4,0,1,1,5,2,0,3,0,1,0,3,30,3,2,22,7,1,37,3,6,0,6,2,3,1,0,1,0,0,1,51,146,340,78.0,80.0,72.0,53.0,44.0,14.0
0,2017,A Baseline for Detecting Misclassified and Out-of-Distribution Examples in Neural Networks,39,18,1,2,1,5,0,0,2,2,4,1,0,0,1,0,0,0,1,1,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2017_109_paper.json,3,0,5,2,0,2,1,11,0,0,0,1,0,0,2,0,0,0,6,33,1,0,25,5,0,42,1,10,2,5,9,3,3,1,3,0,2,2,14,128,1690,0.0,0.0,0.0,296.0,477.0,227.0
0,2020,Adversarial AutoAugment,31,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_375_paper.json,0,0,1,6,2,2,0,2,1,2,0,6,2,0,0,1,3,0,3,31,3,1,15,14,0,27,0,9,2,17,0,0,2,0,0,0,0,2,26,118,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020,Robustness Verification for Transformers,51,33,9,0,9,4,2,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_386_paper.json,0,0,5,0,1,3,0,3,0,1,0,2,2,0,0,0,0,0,3,20,1,0,10,6,1,91,1,12,4,19,0,0,0,1,2,1,1,4,84,238,63,0.0,1.0,13.0,21.0,32.0,8.0
0,2019,DialogWAE: Multimodal Response Generation with Conditional Wasserstein Auto-Encoder,33,16,9,1,4,3,3,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,5.0,6.33,good,ICLR_2019_91_paper.json,1,0,4,3,3,1,0,7,0,0,0,9,0,1,0,0,0,0,8,37,4,1,9,4,0,27,0,5,2,6,1,2,3,2,2,0,1,3,30,102,108,7.0,25.0,33.0,24.0,19.0,6.0
0,2019,SOM-VAE: Interpretable Discrete Representation Learning on Time Series,38,13,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,Accept (Poster),Accepted,6,9,6.0,7.0,good,ICLR_2019_486_paper.json,2,0,2,0,4,0,0,6,0,2,0,3,0,1,0,0,2,0,5,27,5,5,38,9,0,37,0,19,2,13,3,2,2,1,5,1,3,4,70,219,74,2.0,14.0,23.0,18.0,17.0,0.0
0,2018,Training and Inference with Integers in Deep Neural Networks,29,19,9,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,Accept (Oral),Accepted,7,7,8.0,7.33,good,ICLR_2018_4_paper.json,0,0,7,0,2,0,1,2,0,0,0,6,1,0,1,0,0,1,7,28,2,0,31,9,1,33,3,4,1,0,1,1,0,1,3,0,2,0,66,158,294,38.0,83.0,79.0,51.0,51.0,14.0
0,2017,An Actor-Critic Algorithm for Sequence Prediction,46,18,14,2,3,3,0,0,3,0,3,1,0,0,0,0,0,0,2,3,0,1,1,0,Accept (Poster),Accepted,4,8,8.0,6.67,good,ICLR_2017_188_paper.json,1,0,3,2,1,2,2,14,1,1,0,4,3,0,1,0,3,0,5,43,4,3,19,14,1,43,6,25,2,18,2,2,2,1,4,1,2,4,36,189,2,135.0,106.0,95.0,70.0,45.0,23.0
1,2020,Fast Task Inference with Variational Intrinsic Successor Features,41,9,8,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Accept (Talk),Accepted,6,8,8.0,7.33,good,ICLR_2020_668_paper.json,0,0,4,6,3,4,2,5,0,0,1,1,0,1,2,0,1,0,3,33,1,0,22,18,1,33,0,5,5,8,3,1,2,0,0,1,3,2,49,154,94,0.0,4.0,14.0,36.0,40.0,6.0
1,2019,Composing Complex Skills by Learning Transition Policies,39,24,5,6,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Accept (Poster),Accepted,7,9,7.0,7.67,good,ICLR_2019_489_paper.json,0,0,5,2,0,1,1,5,1,0,0,7,0,0,0,0,1,0,2,25,3,2,18,41,0,50,4,16,0,12,3,1,1,4,0,0,1,2,81,239,45,1.0,6.0,13.0,12.0,16.0,6.0
