replicability,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
0,2019,Deep learning generalizes because the parameter-function map is biased towards simple functions,92,43,14,3,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,Accept (Poster),Accepted,7,5,4.0,5.33,good,ICLR_2019_476_paper.json,2,1,20,1,3,4,4,6,0,1,1,7,1,0,12,0,0,0,14,77,2,1,55,6,3,62,2,25,2,17,4,2,0,1,3,0,2,1,88,276,127,5,20,28,44,35,11
0,2019,Learning to Represent Edits,31,18,9,0,4,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,7,6.0,6.33,good,ICLR_2019_66_paper.json,5,0,4,1,1,2,2,4,2,1,0,4,0,0,2,0,8,0,4,40,2,4,17,5,3,55,2,29,5,11,6,2,4,1,1,1,5,3,43,199,78,5,20,21,16,17,13
0,2020,V4D: 4D Convonlutional Neural Networks for Video-level Representation Learning,32,12,0,0,3,2,0,2,6,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_161_paper.json,1,0,0,1,0,2,3,3,0,0,0,6,1,0,1,0,0,0,4,22,0,0,12,6,2,37,0,13,3,6,0,1,1,3,2,0,4,0,34,124,40,0,0,9,13,18,5
0,2020,Non-Autoregressive Dialog State Tracking,39,17,2,3,1,2,2,0,1,0,9,1,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,1,6.0,4.33,good,ICLR_2020_271_paper.json,1,1,1,1,4,0,6,8,1,2,0,5,0,0,2,0,0,1,1,34,7,4,22,7,3,36,3,14,4,7,0,1,0,2,0,2,5,6,67,190,20,0,2,14,10,13,1
0,2019,Function Space Particle Optimization for Bayesian Neural Networks,59,36,13,6,5,15,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_94_paper.json,1,0,11,1,2,3,6,15,0,0,0,2,1,1,2,0,3,4,5,57,7,1,30,11,3,69,8,34,3,26,2,0,0,2,4,0,7,1,97,305,36,1,7,8,13,7,8
0,2020,RTFM: Generalising to New Environment Dynamics via Reading,29,11,1,2,1,1,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_80_paper.json,0,1,2,0,0,2,0,5,0,0,0,2,0,0,1,0,1,0,4,18,2,0,15,9,1,58,4,9,3,6,1,2,2,0,2,2,1,4,40,161,50,0,1,16,11,28,7
0,2020,Learning to Balance: Bayesian Meta-Learning for Imbalanced and Out-of-distribution Tasks,30,12,3,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Talk),Accepted,8,8,8.0,8.0,good,ICLR_2020_669_paper.json,5,0,0,3,2,5,1,2,0,2,0,10,1,0,0,0,1,0,4,36,3,1,26,8,0,63,1,16,4,12,1,1,4,2,1,1,0,0,40,184,67,0,1,22,30,16,10
0,2020,Physics-as-Inverse-Graphics: Unsupervised Physical Parameter Estimation from Video,51,20,0,6,8,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_131_paper.json,0,1,4,3,1,2,2,4,1,1,0,2,1,0,1,0,1,1,4,29,1,1,21,9,0,24,0,14,5,13,2,0,0,1,2,1,1,2,44,141,28,0,4,5,11,9,4
0,2020,Real or Not Real that is the Question,22,6,2,6,3,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_585_paper.json,1,0,4,2,1,0,3,2,2,0,0,4,1,0,1,0,1,0,4,26,0,0,25,6,1,22,3,6,4,4,1,0,5,0,4,0,0,1,28,110,29,0,1,11,11,6,4
0,2019,Neural TTS Stylization with Adversarial and Collaborative Games,33,23,5,3,2,3,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_143_paper.json,1,0,1,2,1,0,3,3,0,1,0,7,0,0,1,0,1,1,3,25,4,0,19,5,2,40,2,17,2,17,0,1,2,1,0,0,1,1,38,152,21,0,2,4,10,6,2
0,2018,Large Scale Optimal Transport and Mapping Estimation,48,10,5,0,6,2,0,2,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2018_25_paper.json,0,0,13,5,2,4,2,4,0,1,0,8,0,0,4,0,1,0,7,51,0,0,9,9,1,39,2,8,0,12,1,1,1,1,1,0,1,1,65,152,153,18,38,28,46,29,20
0,2019,On the loss landscape of a class of deep neural networks with no bad local valleys,50,28,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,6,8.0,7.0,good,ICLR_2019_193_paper.json,0,0,9,0,1,3,2,1,0,2,0,0,0,0,2,0,1,1,3,25,4,2,28,14,0,62,4,7,4,14,1,0,0,0,3,0,7,3,124,277,72,6,16,24,16,11,2
0,2018,Meta-Learning for Semi-Supervised Few-Shot Classification,26,9,1,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_190_paper.json,4,1,1,2,0,0,2,2,2,0,1,1,0,1,0,0,5,0,1,23,1,4,17,10,1,39,2,12,8,8,1,2,2,0,1,0,3,3,35,149,847,35,113,225,272,227,57
0,2020,SPACE: Unsupervised Object-Oriented Scene Representation via Spatial Attention and Decomposition,28,6,5,2,4,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_422_paper.json,0,0,0,3,0,1,4,6,0,0,0,4,0,0,0,0,1,1,9,29,0,1,14,8,1,38,1,17,2,6,0,1,1,3,0,0,3,1,66,163,126,0,2,35,50,49,25
0,2020,AMRL: Aggregated Memory For Reinforcement Learning,41,12,1,5,0,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_195_paper.json,0,0,5,0,3,2,2,5,0,0,0,7,1,0,0,0,4,0,2,31,4,1,25,7,1,76,5,15,8,28,2,2,2,4,2,5,4,8,94,293,9,0,1,3,1,5,2
0,2020,Learning Expensive Coordination: An Event-Based Deep RL Approach,40,14,5,0,6,6,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_21_paper.json,2,0,0,6,2,0,3,3,1,0,1,6,0,0,0,0,4,3,14,45,6,1,36,8,1,83,1,17,9,21,2,2,2,1,0,1,3,1,130,325,7,0,0,2,0,6,0
0,2020,Synthesizing Programmatic Policies that Inductively Generalize,29,11,3,2,7,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_280_paper.json,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,0,3,1,0,14,4,0,29,9,1,71,5,24,4,11,2,1,0,3,5,2,3,4,106,284,18,0,0,1,9,8,2
0,2019,Deep Layers as Stochastic Solvers,39,16,4,1,5,5,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2019_501_paper.json,1,3,5,5,1,2,1,2,0,1,0,3,1,0,3,0,0,0,5,33,12,1,11,8,1,47,2,5,4,10,0,2,1,0,2,1,3,0,92,202,16,2,4,6,3,1,2
0,2017,Sample Efficient Actor-Critic with  Experience Replay,25,14,2,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2017_157_paper.json,2,0,3,1,2,0,3,7,1,1,0,5,1,0,0,0,2,0,6,34,1,2,35,9,1,60,3,21,6,10,0,0,0,2,1,0,3,3,75,232,615,100,138,139,118,91,20
1,2020,Ensemble Distribution Distillation,43,10,6,2,8,3,0,1,2,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_128_paper.json,2,0,6,6,2,0,1,3,0,0,0,2,0,0,0,0,0,2,11,35,1,1,57,18,1,31,1,4,0,8,1,1,2,4,2,2,0,1,56,191,131,0,2,34,49,48,15
0,2017,Normalizing the Normalizers: Comparing and Extending Network Normalization Schemes,46,16,1,0,2,1,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,Accept (Poster),Accepted,7,5,9.0,7.0,good,ICLR_2017_26_paper.json,2,0,7,2,2,0,1,3,0,0,0,7,4,0,1,0,1,0,2,32,1,4,31,2,3,26,3,9,6,14,1,0,1,1,0,1,0,0,33,136,77,13,16,18,8,12,1
0,2020,Fair Resource Allocation in Federated Learning,51,16,4,2,4,5,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,2,Accept (Poster),Accepted,6,3,3.0,4.0,poor,ICLR_2020_464_paper.json,3,1,5,2,3,1,0,7,3,1,0,1,0,0,1,0,2,1,6,37,2,7,26,9,3,74,8,12,5,36,0,0,1,0,0,2,5,3,58,251,380,2,15,81,148,152,52
0,2019,Learnable Embedding Space for Efficient Neural Architecture Compression,43,25,21,1,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2019_303_paper.json,1,2,0,2,3,0,1,7,0,3,1,3,0,1,0,0,4,1,2,31,6,3,26,11,2,88,6,27,2,22,0,1,1,1,5,6,5,3,37,252,40,1,11,11,12,5,0
0,2020,Composition-based Multi-Relational Graph Convolutional Networks,55,22,4,3,5,3,4,0,0,1,5,2,0,0,0,1,1,1,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_258_paper.json,4,0,0,1,1,1,8,7,0,0,0,7,0,1,0,0,5,0,5,40,5,4,4,3,0,18,0,16,4,18,0,0,3,1,5,0,1,0,37,119,35,0,1,35,84,129,55
0,2020,Ranking Policy Gradient,49,11,17,0,4,7,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_38_paper.json,1,0,14,2,2,4,4,4,0,1,0,12,1,0,2,0,2,0,7,56,6,8,39,18,1,108,2,11,0,9,0,0,4,4,0,0,4,3,101,318,6,0,0,3,2,1,0
0,2020,Training individually fair ML models with sensitive subspace robustness,46,12,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,6,8.0,6.67,good,ICLR_2020_615_paper.json,2,0,5,1,1,1,0,8,0,0,0,7,0,0,0,0,6,0,3,34,4,1,32,7,3,73,4,11,2,9,0,0,0,0,3,1,3,4,63,220,75,0,1,14,20,42,9
0,2020,Reinforcement Learning with Competitive  Ensembles of Information-Constrained Primitives,43,7,12,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_62_paper.json,0,0,5,0,3,1,3,5,2,0,0,2,0,0,0,0,4,0,2,27,5,1,24,27,0,58,10,18,2,9,0,1,0,0,1,0,3,3,102,264,32,0,2,10,9,14,6
0,2020,Making Sense of Reinforcement Learning and Probabilistic Inference,49,10,9,2,10,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_630_paper.json,2,2,14,4,1,3,0,5,0,0,1,1,1,0,4,1,0,1,5,45,5,4,39,12,3,46,1,6,3,6,1,0,0,2,1,0,4,1,53,187,26,1,1,8,6,11,3
0,2020,Fast Neural Network Adaptation via Parameter Remapping and Architecture Search,51,25,3,6,5,2,1,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_343_paper.json,0,0,3,2,2,4,1,8,4,0,0,5,3,0,2,0,0,0,7,41,1,0,9,5,0,55,1,14,8,7,0,0,2,1,1,1,3,1,43,152,28,0,3,8,11,7,4
0,2020,And the Bit Goes Down: Revisiting the Quantization of Neural Networks,45,10,3,1,4,0,0,1,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,Accept (Spotlight),Accepted,6,8,6.0,6.67,good,ICLR_2020_594_paper.json,0,1,2,2,5,7,0,2,1,0,0,3,3,0,1,1,1,3,3,35,0,3,12,8,2,39,2,15,6,7,2,0,0,0,1,1,3,1,26,128,93,0,6,30,35,29,8
0,2019,Policy Transfer with Strategy Optimization,38,22,9,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_157_paper.json,1,0,9,4,3,1,1,8,0,0,0,6,0,0,2,0,3,0,0,38,4,4,29,11,4,55,1,30,6,12,3,3,4,7,1,0,3,5,33,215,59,0,14,15,16,15,6
0,2019,Deep Online Learning Via Meta-Learning: Continual Adaptation for Model-Based RL,37,13,5,1,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_268_paper.json,1,0,5,1,0,0,2,5,0,0,0,3,0,0,1,0,1,1,3,23,2,1,25,16,1,47,1,19,5,13,1,0,1,0,1,0,0,3,44,180,148,2,26,45,36,45,12
0,2020,Reinforced Genetic Algorithm Learning for Optimizing Computation Graphs,40,13,6,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_411_paper.json,2,0,4,3,1,1,1,11,0,2,0,7,0,0,0,1,2,0,6,41,6,1,19,32,0,63,2,21,3,12,2,1,1,2,2,2,3,1,98,271,37,0,2,15,13,8,7
0,2018,Attacking Binarized Neural Networks,23,13,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_163_paper.json,0,0,8,4,3,4,0,6,1,0,0,2,3,0,1,0,1,0,7,40,2,0,45,10,0,22,1,5,1,3,1,1,3,0,1,2,0,1,21,119,87,19,12,23,21,12,6
0,2020,Compressive Transformers for Long-Range Sequence Modelling,47,19,21,0,3,3,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_412_paper.json,1,1,1,2,2,4,1,5,0,4,0,4,1,1,1,0,0,0,6,34,1,1,38,11,7,53,3,17,4,16,2,0,1,3,3,1,1,1,61,224,216,0,1,51,80,92,57
0,2020,Revisiting Self-Training for Neural Sequence Generation,37,9,3,2,4,1,0,0,0,9,7,2,0,0,0,0,1,0,0,4,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_290_paper.json,1,0,5,5,0,2,4,10,0,1,0,1,0,0,0,0,1,0,2,32,3,0,22,7,1,53,2,18,1,13,0,0,5,0,0,2,3,3,28,161,171,0,4,46,66,62,21
0,2019,Improving Generalization and Stability of Generative Adversarial Networks,25,19,2,6,7,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_139_paper.json,1,0,4,0,3,0,0,3,0,0,0,7,1,1,7,0,0,0,1,28,0,2,42,7,1,26,1,3,2,10,0,1,0,5,6,1,2,0,78,187,108,2,20,46,23,19,3
0,2020,Intrinsically Motivated Discovery of Diverse Patterns in Self-Organizing Systems,45,10,2,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,Accept (Talk),Accepted,8,6,6.0,6.67,good,ICLR_2020_676_paper.json,5,0,9,8,4,1,0,4,2,1,0,5,0,0,2,0,0,0,9,50,5,2,36,47,1,35,1,12,0,5,0,3,1,3,0,0,1,1,126,279,12,0,1,2,5,2,1
0,2019,Opportunistic Learning: Budgeted Cost-Sensitive Learning from Data Streams,33,7,9,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_285_paper.json,0,2,3,1,4,1,1,5,0,1,0,1,1,0,0,0,1,2,2,25,2,1,23,7,0,41,1,14,3,9,0,0,3,0,2,0,0,1,40,147,20,0,8,5,3,7,2
0,2020,Decoupling Representation and Classifier for Long-Tailed Recognition,38,16,2,1,5,1,0,3,15,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_297_paper.json,1,0,1,3,3,2,3,6,2,3,0,7,0,0,1,0,2,2,2,38,2,2,28,9,5,42,3,13,1,16,1,1,2,1,2,1,0,0,31,160,504,0,3,56,189,286,110
0,2020,Classification-Based Anomaly Detection for General Data,25,7,2,1,2,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,8.0,7.33,good,ICLR_2020_498_paper.json,1,0,1,2,0,0,5,4,0,2,0,4,0,0,3,0,4,0,5,31,0,1,28,9,3,26,1,21,3,11,0,2,2,2,4,0,2,4,47,166,187,0,0,32,79,87,30
0,2020,Lagrangian Fluid Simulation with Continuous Convolutions,41,21,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_410_paper.json,2,0,3,0,2,0,0,9,0,1,0,3,1,0,0,0,2,0,5,28,5,1,6,0,2,44,1,30,2,12,2,2,0,0,1,0,3,3,33,147,95,0,0,26,29,44,17
0,2019,LEARNING FACTORIZED REPRESENTATIONS FOR OPEN-SET DOMAIN ADAPTATION,31,5,5,0,4,1,1,0,4,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_313_paper.json,0,0,4,2,5,0,4,7,1,8,0,4,0,0,1,0,2,1,3,42,1,1,9,8,2,34,3,7,1,11,1,0,0,0,0,0,2,0,16,96,35,1,7,14,8,7,1
0,2018,Matrix capsules with EM routing,24,12,5,0,6,3,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,4.0,5.67,good,ICLR_2018_236_paper.json,0,0,4,0,1,0,1,2,0,1,0,8,1,0,1,0,1,0,2,22,5,0,22,17,2,36,0,21,2,7,1,0,2,1,1,1,2,3,69,192,805,106,191,185,197,151,36
0,2020,Novelty Detection Via Blurring,35,18,7,8,6,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_115_paper.json,1,2,4,0,3,1,0,3,0,1,0,6,4,1,2,0,0,0,1,29,0,6,4,9,3,60,3,19,3,6,0,1,3,2,0,0,1,0,20,140,26,0,0,6,12,8,3
0,2020,MMA Training: Direct Input Space Margin Maximization through Adversarial Training,43,19,20,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_440_paper.json,0,1,5,1,0,1,6,11,0,0,0,4,1,0,0,0,1,0,6,37,12,3,60,15,1,84,0,39,2,17,3,0,1,1,0,3,6,5,107,359,165,0,7,34,65,64,17
0,2019,Universal Transformers,33,12,11,2,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2019_276_paper.json,5,1,3,5,0,2,2,6,1,0,0,2,3,0,2,0,1,1,6,40,2,0,25,15,0,24,2,5,2,6,1,0,1,0,2,1,1,1,48,136,452,14,90,120,131,111,48
0,2020,BlockSwap: Fisher-guided Block Substitution for Network Compression on a Budget,52,23,6,14,10,3,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_379_paper.json,1,0,4,3,0,3,0,3,1,3,0,7,1,0,1,0,0,0,9,36,1,0,15,7,3,38,1,13,0,8,1,1,0,0,1,1,1,0,43,134,7,0,0,1,4,1,0
0,2020,Self-Supervised Learning of Appliance Usage,46,10,2,0,4,1,5,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_329_paper.json,0,0,1,2,3,2,0,1,0,0,0,4,1,1,0,0,2,0,4,21,2,3,11,7,1,73,1,23,1,9,1,2,1,4,0,1,7,4,58,209,5,0,0,3,1,1,1
0,2020,Neural tangent kernels transportation mappings and universal approximation,35,13,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,8,,7.0,good,ICLR_2020_504_paper.json,1,1,5,0,2,1,1,3,0,0,0,1,2,0,1,1,1,0,14,34,1,2,20,2,0,13,0,0,1,0,3,1,1,0,0,0,1,1,83,129,26,0,2,5,13,7,6
0,2018,Emergent Communication through Negotiation,44,13,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,Accept (Poster),Accepted,6,7,5.0,6.0,good,ICLR_2018_139_paper.json,0,1,9,3,0,1,0,1,0,2,0,2,0,0,3,0,0,0,4,26,1,1,29,8,0,42,2,8,0,3,1,3,0,0,0,1,1,1,39,140,112,9,26,32,31,16,8
0,2019,Local SGD Converges Fast and Communicates Little,54,24,3,1,11,7,0,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,2,Accept (Poster),Accepted,8,5,8.0,7.0,good,ICLR_2019_291_paper.json,0,1,6,0,0,1,3,2,0,0,1,3,4,1,3,0,1,1,6,33,1,2,22,3,0,48,3,7,1,3,1,0,0,0,0,0,1,2,52,146,614,12,60,164,210,196,83
0,2020,Sequential Latent Knowledge Selection for Knowledge-Grounded Dialogue,47,27,0,5,4,1,0,0,0,8,9,2,0,0,0,1,1,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,6,8.0,7.33,good,ICLR_2020_601_paper.json,1,0,1,1,3,3,2,10,1,2,0,9,1,0,0,0,1,0,4,39,4,0,19,8,1,31,3,18,2,10,0,0,0,1,2,2,2,4,38,145,97,0,0,14,37,48,15
1,2017,Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations,29,11,13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,Accept (Poster),Accepted,7,8,8.0,7.67,good,ICLR_2017_93_paper.json,1,0,2,0,1,3,1,4,1,1,0,4,3,0,0,0,0,1,6,28,2,0,10,4,0,16,1,10,0,7,0,4,2,0,1,2,3,0,22,84,282,57,50,48,40,23,7
0,2019,Relational Forward Models for Multi-Agent Learning,37,28,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_434_paper.json,0,0,1,0,4,0,2,2,0,4,0,1,2,0,0,0,0,0,2,18,2,0,29,13,2,43,1,10,3,15,1,0,0,1,1,2,6,3,56,188,54,2,12,20,14,4,4
0,2018,A Hierarchical Model for Device Placement,37,13,7,3,3,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,5,5,8.0,6.0,good,ICLR_2018_166_paper.json,4,0,5,3,1,1,1,10,0,4,0,3,0,0,0,1,2,0,1,36,2,0,14,10,1,53,1,24,1,17,0,0,1,2,0,0,0,3,37,166,112,10,29,28,21,26,7
0,2020,U-GAT-IT: Unsupervised Generative Attentional Networks with Adaptive Layer-Instance Normalization for Image-to-Image Translation,48,16,2,7,7,2,0,4,11,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_403_paper.json,0,0,3,3,3,1,2,3,1,1,0,5,2,2,0,0,0,0,8,34,2,1,11,8,0,26,0,14,2,8,0,0,1,3,2,0,2,3,38,121,277,0,10,62,102,125,37
0,2020,RNA Secondary Structure Prediction By Learning Unrolled Algorithms,36,7,3,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Accept (Talk),Accepted,8,6,8.0,7.33,good,ICLR_2020_670_paper.json,2,0,7,1,1,1,0,1,1,0,0,4,0,0,0,0,1,1,3,23,6,0,27,7,3,55,2,21,0,7,1,0,2,1,3,3,3,2,55,198,54,0,0,13,20,25,10
0,2019,LEARNING TO PROPAGATE LABELS: TRANSDUCTIVE PROPAGATION NETWORK FOR FEW-SHOT LEARNING,37,15,2,5,7,8,0,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,5,6,7.0,6.0,good,ICLR_2019_366_paper.json,1,0,5,2,1,1,3,7,2,1,0,10,2,0,2,0,1,0,3,41,3,0,16,11,1,24,3,11,1,15,1,1,1,0,1,2,2,1,34,128,435,1,39,137,155,126,36
0,2020,RGBD-GAN: Unsupervised 3D Representation Learning From Natural Image Datasets via RGBD Image Synthesis,32,14,2,4,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_355_paper.json,2,0,0,2,1,1,1,5,0,1,0,5,0,0,0,0,0,1,3,22,3,6,17,7,1,39,1,15,1,11,0,0,5,2,0,0,1,3,58,170,18,0,2,5,4,8,4
0,2017,Soft Weight-Sharing for Neural Network Compression,44,23,17,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2017_44_paper.json,1,0,2,1,2,1,3,4,0,1,1,5,2,0,3,0,1,0,3,30,3,2,22,7,1,37,3,6,0,6,2,3,1,0,1,0,0,1,51,146,340,78,80,72,53,44,14
0,2019,Spreading vectors for similarity search,47,9,8,0,4,3,0,1,7,0,0,0,2,0,0,0,0,0,0,4,0,0,0,3,Accept (Poster),Accepted,6,6,7.0,6.33,good,ICLR_2019_337_paper.json,1,2,5,1,4,4,2,6,0,1,0,4,2,0,0,0,1,0,1,34,1,0,10,8,2,30,3,11,3,9,0,0,2,0,1,0,0,3,34,117,52,0,9,6,28,11,7
0,2019,NADPEx: An on-policy temporally consistent exploration method for deep reinforcement learning,47,16,21,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_464_paper.json,3,0,9,5,2,1,4,3,0,0,0,10,0,1,5,1,1,0,9,54,3,2,21,8,1,31,5,7,1,4,0,1,0,0,1,0,0,0,48,133,4,0,2,0,1,1,0
