clarity,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2019,Soft Q-Learning with Mutual-Information Regularization,47,17,9,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_239_paper.json,2,0,8,3,2,3,1,5,1,0,0,5,0,0,1,0,1,0,8,40,2,0,15,20,0,48,1,6,1,6,1,0,1,0,0,0,3,2,58,164,51,0.0,16.0,12.0,13.0,11.0,2.0
1,2020,Thieves on Sesame Street! Model Extraction of BERT-based APIs,47,31,8,4,4,1,0,0,1,4,6,3,0,0,1,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,8.0,7.33,good,ICLR_2020_227_paper.json,1,0,6,5,1,1,0,7,0,1,0,1,2,0,1,0,2,0,6,34,0,2,32,10,2,41,0,11,0,12,3,2,6,1,1,0,2,4,37,166,98,0.0,2.0,24.0,41.0,36.0,12.0
1,2019,Defensive Quantization: When Efficiency Meets Robustness,34,16,25,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_481_paper.json,2,0,1,1,5,3,6,6,1,3,0,3,2,0,3,0,0,1,4,41,2,0,29,9,2,35,6,11,2,14,0,1,1,1,2,1,1,1,40,158,133,0.0,16.0,38.0,50.0,33.0,10.0
1,2019,Value Propagation Networks,33,15,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_310_paper.json,0,0,3,7,2,1,1,3,1,0,0,5,1,0,1,0,0,2,1,28,7,0,23,6,1,22,2,9,3,9,0,0,0,0,0,0,1,3,51,137,23,2.0,4.0,7.0,6.0,4.0,2.0
1,2018,Unsupervised Cipher Cracking Using Discrete GANs,33,17,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_149_paper.json,1,0,3,2,3,1,0,1,3,2,0,8,2,1,1,0,2,1,1,32,5,0,19,8,2,25,0,7,1,8,1,3,2,0,0,0,1,2,47,131,50,12.0,3.0,15.0,10.0,7.0,1.0
1,2019,Smoothing the Geometry of Probabilistic Box Embeddings,25,10,2,3,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,Accept (Oral),Accepted,7,8,8.0,7.67,good,ICLR_2019_9_paper.json,3,0,0,0,1,2,2,3,1,0,0,4,0,0,0,0,1,0,5,22,4,0,15,2,1,31,2,8,3,8,0,1,0,0,0,1,1,2,49,128,57,0.0,6.0,16.0,14.0,22.0,4.0
0,2020,Escaping Saddle Points Faster with Stochastic Momentum,71,29,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,6,6.0,5.0,good,ICLR_2020_89_paper.json,2,1,1,0,2,2,5,2,1,1,0,6,3,1,7,3,2,0,7,46,2,4,12,1,2,83,4,5,0,4,0,1,1,0,0,0,3,1,158,281,13,0.0,0.0,7.0,2.0,6.0,0.0
0,2019,Opportunistic Learning: Budgeted Cost-Sensitive Learning from Data Streams,33,7,9,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Accept (Poster),Accepted,7,6,6.0,6.33,good,ICLR_2019_285_paper.json,0,2,3,1,4,1,1,5,0,1,0,1,1,0,0,0,1,2,2,25,2,1,23,7,0,41,1,14,3,9,0,0,3,0,2,0,0,1,40,147,20,0.0,8.0,5.0,3.0,7.0,2.0
0,2020,Learning transport cost from subset correspondence,42,12,3,0,6,6,0,1,2,0,0,0,0,0,0,1,4,0,0,1,1,0,4,2,Accept (Poster),Accepted,3,6,8.0,5.67,good,ICLR_2020_378_paper.json,2,0,6,3,2,2,2,1,0,1,0,4,0,0,0,0,0,3,3,29,3,2,34,10,1,45,1,18,1,16,2,1,5,2,0,0,5,0,83,229,8,0.0,1.0,1.0,2.0,4.0,0.0
0,2018,Noisy Networks For Exploration,44,16,9,0,7,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,Accept (Poster),Accepted,5,7,6.0,6.0,good,ICLR_2018_165_paper.json,2,0,3,2,0,1,0,3,0,0,1,4,0,0,0,0,3,2,4,25,5,1,17,18,0,28,2,12,1,1,2,0,4,0,1,0,2,3,73,170,633,88.0,154.0,148.0,133.0,111.0,31.0
1,2019,Predicting the Generalization Gap in Deep Networks with Margin Distributions,31,14,13,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,5,9.0,6.67,good,ICLR_2019_199_paper.json,0,0,1,2,2,3,2,6,1,2,0,5,0,1,2,0,0,0,6,33,0,4,21,3,0,34,2,20,5,8,0,0,3,0,0,3,1,0,60,164,148,3.0,22.0,39.0,45.0,39.0,13.0
1,2017,Multilayer Recurrent Network Models of Primate Retinal Ganglion Cell Responses,24,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,Accept (Poster),Accepted,8,7,4.0,6.33,good,ICLR_2017_27_paper.json,0,1,4,2,2,0,1,3,0,0,1,0,0,0,0,0,1,0,5,20,1,2,17,3,0,26,0,1,0,3,1,0,1,0,0,1,2,0,25,83,53,8.0,9.0,12.0,6.0,10.0,6.0
0,2020,Reanalysis of Variance Reduced Temporal Difference Learning,38,14,6,0,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,8,8.0,6.33,good,ICLR_2020_180_paper.json,2,0,2,3,2,8,0,5,0,1,0,8,1,4,7,1,2,1,13,60,4,1,21,5,1,47,3,7,1,5,1,0,0,2,5,1,1,1,85,191,30,0.0,2.0,13.0,10.0,5.0,2.0
0,2020,Conservative Uncertainty Estimation By Fitting  Prior Networks,51,19,5,5,12,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_522_paper.json,2,0,16,3,1,2,5,5,0,0,0,2,0,0,1,0,0,1,3,41,4,2,25,6,0,92,1,14,2,8,0,0,0,0,2,0,5,1,79,241,27,0.0,1.0,3.0,18.0,6.0,6.0
0,2020,Bayesian Meta Sampling for Fast Uncertainty Adaptation,57,24,6,9,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,3.0,5.0,good,ICLR_2020_270_paper.json,2,0,1,7,4,4,16,10,1,0,0,9,0,0,2,0,1,1,4,62,6,4,19,25,3,47,4,22,1,17,0,0,1,0,4,1,2,2,70,228,9,0.0,0.0,1.0,5.0,3.0,3.0
1,2020,Stable Rank Normalization for Improved Generalization in Neural Networks and GANs,43,15,8,8,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,6,8,8.0,7.33,good,ICLR_2020_599_paper.json,2,0,6,0,1,2,1,11,0,2,0,1,1,0,4,0,1,1,4,37,7,1,43,7,2,74,2,21,0,14,0,0,2,1,7,1,2,1,131,316,26,3.0,0.0,7.0,9.0,8.0,3.0
0,2019,Learning to Navigate the Web,15,6,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,7,7.0,7.33,good,ICLR_2019_54_paper.json,0,0,0,1,0,0,2,2,3,1,0,2,0,0,2,0,1,1,3,18,2,0,14,29,1,54,2,18,3,8,2,1,2,2,1,0,2,2,40,183,21,0.0,3.0,2.0,8.0,8.0,8.0
1,2020,Can gradient clipping mitigate label noise?,92,27,6,2,16,10,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,1,7,Accept (Poster),Accepted,6,8,6.0,6.67,good,ICLR_2020_95_paper.json,0,0,9,3,5,5,4,5,1,1,1,4,0,0,2,0,1,0,7,48,1,0,33,5,2,47,2,8,4,2,0,1,0,0,0,1,2,2,72,182,70,0.0,0.0,22.0,28.0,24.0,11.0
1,2020,Expected Information Maximization: Using the I-Projection for Mixture Density Estimation,28,3,3,1,4,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_478_paper.json,3,0,3,3,1,4,0,4,0,0,0,6,0,0,2,0,1,1,4,32,4,4,15,9,0,31,4,16,2,5,0,1,1,0,0,0,5,6,40,143,9,0.0,0.0,1.0,3.0,4.0,2.0
0,2018,When is a Convolutional Filter Easy to Learn?,40,29,23,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Accept (Poster),Accepted,6,9,8.0,7.67,good,ICLR_2018_307_paper.json,0,0,4,1,2,1,0,1,1,0,0,2,4,0,2,0,1,0,5,24,1,0,6,1,1,72,2,16,3,4,2,0,0,0,0,0,0,3,76,187,119,41.0,31.0,21.0,10.0,5.0,3.0
0,2020,Four Things Everyone Should Know to Improve Batch Normalization,44,15,5,4,10,2,2,3,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_233_paper.json,1,1,7,1,4,1,1,4,1,1,0,7,1,1,1,0,2,0,4,38,0,2,43,2,1,37,1,4,1,10,2,0,3,2,0,1,2,1,27,139,36,0.0,0.0,8.0,15.0,14.0,5.0
0,2020,Variance Reduction With Sparse Gradients,36,7,6,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,Accept (Poster),Accepted,6,3,8.0,5.67,good,ICLR_2020_380_paper.json,0,0,2,1,1,1,0,7,0,0,1,1,1,2,0,0,1,0,6,24,3,1,12,4,0,35,1,10,1,14,1,0,0,0,0,1,2,1,61,147,15,1.0,1.0,4.0,6.0,3.0,1.0
0,2019,Sample Efficient Imitation Learning for Continuous Control,33,6,9,0,3,9,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,Accept (Poster),Accepted,7,5,5.0,5.67,good,ICLR_2019_81_paper.json,0,1,3,0,6,2,0,5,1,0,0,2,0,1,1,0,1,1,2,26,6,0,17,5,2,27,0,12,2,16,0,0,0,2,1,0,1,4,42,137,50,0.0,12.0,17.0,13.0,8.0,1.0
1,2020,Robust anomaly detection and backdoor attack detection via differential privacy,32,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,Accept (Poster),Accepted,6,3,6.0,5.0,good,ICLR_2020_408_paper.json,2,0,6,2,0,2,0,4,0,2,0,2,1,0,2,0,2,0,2,27,4,1,44,22,2,48,1,13,7,12,0,4,3,0,3,0,1,0,59,224,83,0.0,0.0,21.0,31.0,36.0,20.0
1,2017,Bidirectional Attention Flow for Machine Comprehension,31,25,11,1,2,1,0,2,0,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,8.0,7.67,good,ICLR_2017_85_paper.json,0,0,1,3,0,2,4,6,0,0,0,6,3,1,1,0,1,0,2,30,1,0,10,5,4,33,0,10,1,6,0,0,1,1,2,0,1,3,61,139,1846,0.0,306.0,316.0,184.0,154.0,40.0
1,2019,Learning Robust Representations by Projecting Superficial Statistics Out,49,16,13,0,4,5,0,4,1,0,0,0,2,0,0,1,1,0,0,5,0,0,0,2,Accept (Oral),Accepted,7,7,9.0,7.67,good,ICLR_2019_19_paper.json,1,1,2,0,3,1,4,7,1,0,0,0,0,0,3,0,1,0,4,28,3,1,17,3,3,45,0,20,1,4,2,0,1,2,1,3,3,1,29,139,137,0.0,16.0,32.0,56.0,35.0,13.0
1,2019,Information-Directed Exploration for Deep Reinforcement Learning,51,17,4,5,6,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_136_paper.json,3,1,4,3,2,0,0,7,3,3,1,7,0,0,1,0,2,1,3,41,4,0,9,8,1,31,2,9,4,4,0,1,0,2,0,2,1,4,35,117,531,1.0,6.0,2.0,13.0,10.0,7.0
0,2020,Triple Wins: Boosting Accuracy Robustness and Efficiency Together by Enabling Input-Adaptive Inference,47,30,0,12,6,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,3.0,6.33,good,ICLR_2020_333_paper.json,0,0,3,2,1,6,5,3,0,1,0,8,2,0,0,0,1,0,4,36,0,1,20,1,2,29,1,7,1,7,2,1,1,0,2,2,0,3,27,107,53,0.0,1.0,8.0,27.0,17.0,7.0
0,2019,Building Dynamic Knowledge Graphs from Text using Machine Reading Comprehension,26,15,8,7,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_299_paper.json,0,1,0,2,0,4,1,2,1,1,0,8,3,0,2,0,1,1,3,30,3,1,8,10,0,30,1,9,5,10,3,1,1,1,3,1,3,2,42,134,63,2.0,22.0,22.0,10.0,7.0,1.0
0,2020,Scalable Neural Methods for Reasoning With a Symbolic Knowledge   Base,37,11,13,0,6,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_134_paper.json,2,0,3,4,2,1,3,5,0,0,0,3,0,1,3,0,3,0,5,35,7,2,39,19,2,48,4,17,2,7,0,0,0,1,1,3,4,1,77,234,39,0.0,0.0,7.0,20.0,15.0,1.0
1,2019,Slalom: Fast Verifiable and Private Execution of Neural Networks in Trusted Hardware,49,30,9,1,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Oral),Accepted,7,7,9.0,7.67,good,ICLR_2019_20_paper.json,0,2,5,3,0,1,1,4,1,3,0,1,1,1,0,2,2,1,5,33,6,0,47,21,2,58,3,20,2,25,1,3,2,1,1,1,0,2,45,240,247,12.0,22.0,76.0,79.0,63.0,17.0
0,2019,Auxiliary Variational MCMC,22,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_393_paper.json,2,0,6,2,1,3,2,3,0,0,1,2,0,0,0,0,0,1,0,23,1,0,28,9,1,35,0,17,0,12,1,2,0,1,0,0,2,2,35,146,18,1.0,3.0,5.0,5.0,4.0,1.0
0,2018,Automatically Inferring Data Quality for Spatiotemporal Forecasting,30,6,4,3,3,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2018_128_paper.json,3,0,3,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,4,18,3,1,16,7,3,41,2,8,0,3,1,1,0,1,1,1,2,1,68,160,5,0.0,0.0,2.0,0.0,4.0,1.0
1,2019,Equi-normalization of Neural Networks,41,10,2,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,5.0,6.33,good,ICLR_2019_401_paper.json,1,0,6,1,2,5,2,4,0,1,0,8,1,0,0,0,0,1,6,38,0,2,20,9,1,78,5,19,4,11,1,1,0,1,1,1,3,3,72,232,7,0.0,2.0,2.0,1.0,3.0,1.0
1,2019,Active Learning with Partial Feedback,29,5,2,3,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,Accept (Poster),Accepted,7,6,7.0,6.67,good,ICLR_2019_190_paper.json,0,0,1,0,0,2,3,1,0,1,0,7,0,0,1,0,0,0,0,16,1,0,14,11,0,49,0,13,0,10,0,0,2,0,0,0,1,1,31,133,44,1.0,5.0,14.0,13.0,14.0,2.0
0,2018,Stochastic Variational Video Prediction,42,30,8,5,9,2,1,2,1,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_126_paper.json,1,0,7,1,1,1,1,6,0,0,2,4,2,0,3,0,1,0,7,37,0,2,31,7,0,37,0,9,2,15,3,1,0,0,0,1,0,4,35,147,413,62.0,82.0,95.0,86.0,94.0,26.0
1,2018,Neural Speed Reading via Skim-RNN,27,18,4,10,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,8.0,7.33,good,ICLR_2018_150_paper.json,0,0,2,1,1,2,1,4,0,0,0,8,0,0,2,0,4,1,1,27,4,3,33,9,0,36,3,12,0,11,0,1,2,1,0,2,1,4,45,167,61,8.0,16.0,16.0,14.0,10.0,2.0
0,2018,Cascade Adversarial Machine Learning Regularized with a Unified Embedding,11,5,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,5.0,5.67,good,ICLR_2018_233_paper.json,1,0,2,0,1,1,0,3,2,1,0,2,0,0,1,0,2,1,0,17,1,1,28,14,0,41,2,14,3,20,1,1,1,0,1,1,0,0,26,155,91,21.0,26.0,22.0,9.0,15.0,1.0
1,2019,Deep Skinny Neural Networks are not Universal Approximators,31,8,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_472_paper.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,3,1,47,0,2,0,1,2,0,1,3,7,0,0,1,74,168,43,2.0,4.0,16.0,10.0,11.0,6.0
0,2019,Function Space Particle Optimization for Bayesian Neural Networks,59,36,13,6,5,15,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2019_94_paper.json,1,0,11,1,2,3,6,15,0,0,0,2,1,1,2,0,3,4,5,57,7,1,30,11,3,69,8,34,3,26,2,0,0,2,4,0,7,1,97,305,36,1.0,7.0,8.0,13.0,7.0,8.0
0,2020,Graph Convolutional Reinforcement Learning,34,12,8,2,8,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2020_340_paper.json,3,0,2,3,3,3,1,2,0,0,0,5,1,0,0,0,0,1,4,28,0,2,42,15,0,29,1,11,0,4,0,0,2,1,1,4,0,4,62,178,168,0.0,12.0,29.0,61.0,73.0,20.0
1,2019,Learning to Design RNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2019_119_paper.json,1,2,4,4,3,2,2,9,0,0,0,0,1,0,0,0,2,1,3,34,3,6,16,14,3,52,3,15,7,13,1,1,2,2,1,1,0,1,28,169,43,1.0,5.0,7.0,18.0,10.0,3.0
0,2020,Understanding and Improving Information Transfer in Multi-Task Learning,57,16,15,0,2,1,0,1,7,1,3,0,0,0,0,0,0,2,0,1,1,0,0,3,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2020_414_paper.json,1,2,3,0,1,2,5,13,1,5,0,9,1,0,3,0,1,0,1,48,9,7,16,5,2,142,11,38,8,19,3,0,2,1,1,1,6,1,151,423,30,0.0,0.0,13.0,27.0,37.0,11.0
0,2020,Biologically inspired sleep algorithm for increased generalization and adversarial robustness in deep neural networks,41,8,11,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,Accept (Poster),Accepted,8,6,,7.0,good,ICLR_2020_286_paper.json,3,1,13,6,0,1,2,1,0,0,0,2,0,2,3,0,0,0,4,38,3,0,31,16,2,62,0,15,1,9,0,0,2,2,2,0,5,1,65,216,15,0.0,2.0,1.0,7.0,6.0,1.0
1,2017,Tighter bounds lead to improved classifiers,12,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,Accept (Poster),Accepted,6,8,4.0,6.0,good,ICLR_2017_190_paper.json,1,0,0,0,0,1,0,1,1,0,0,5,1,0,1,0,0,0,2,13,4,1,25,2,0,29,0,4,2,0,2,0,1,0,1,0,2,1,27,101,6,2.0,1.0,2.0,1.0,0.0,0.0
1,2018,Spectral Normalization for Generative Adversarial Networks,31,20,2,4,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Accept (Oral),Accepted,7,8,7.0,7.33,good,ICLR_2018_12_paper.json,4,0,3,0,1,5,5,12,0,4,0,7,2,0,2,0,0,1,6,52,1,5,37,5,1,46,2,21,3,19,1,2,1,5,1,5,3,7,77,242,3161,1.0,13.0,52.0,137.0,567.0,229.0
1,2017,Learning to Query Reason and Answer Questions On Ambiguous Texts,23,16,3,4,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2017_48_paper.json,0,0,0,1,4,0,1,2,2,0,0,6,0,0,0,0,0,0,3,19,2,0,24,16,2,23,2,3,1,4,1,0,0,0,1,0,1,2,87,169,20,8.0,2.0,1.0,2.0,5.0,0.0
0,2018,Variational Message Passing with Structured Inference Networks,19,6,4,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,Accept (Poster),Accepted,7,7,7.0,7.0,good,ICLR_2018_88_paper.json,2,0,3,2,1,2,3,5,3,5,0,5,0,3,0,0,3,1,2,40,4,2,23,12,2,59,3,24,3,7,2,1,0,1,2,0,4,2,47,198,44,8.0,13.0,11.0,5.0,6.0,3.0
1,2018,Neural Language Modeling by Jointly Learning Syntax and Lexicon,57,22,22,0,4,1,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,7.0,7.33,good,ICLR_2018_244_paper.json,5,0,5,2,2,0,2,3,0,1,0,3,0,1,2,0,1,0,4,31,5,2,16,14,1,44,0,18,2,7,0,1,1,0,0,0,1,2,70,184,142,12.0,37.0,43.0,33.0,18.0,5.0
1,2019,Directed-Info GAIL: Learning Hierarchical Policies from Unsegmented Demonstrations using Directed Information,27,8,5,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8.0,6.67,good,ICLR_2019_52_paper.json,0,0,0,2,0,3,0,6,0,2,0,12,0,0,0,0,2,0,2,29,1,2,13,10,0,48,2,12,6,23,0,3,0,3,1,0,7,3,37,171,40,1.0,9.0,9.0,11.0,12.0,8.0
0,2020,Deep Network Classification by Scattering and Homotopy Dictionary Learning,30,6,1,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,Accept (Poster),Accepted,8,6,8.0,7.33,good,ICLR_2020_112_paper.json,3,0,7,7,0,1,0,1,1,1,0,5,1,0,1,0,0,0,8,36,6,1,17,17,0,25,0,6,0,6,0,0,1,0,1,0,0,1,57,138,30,0.0,0.0,10.0,12.0,10.0,2.0
0,2018,A New Method of Region Embedding for Text Classification,21,5,8,0,4,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_322_paper.json,0,0,2,1,4,0,1,2,0,0,0,2,2,0,0,0,0,2,2,18,2,0,6,21,0,34,1,12,2,14,0,1,1,1,2,1,3,5,45,151,52,3.0,15.0,25.0,6.0,4.0,3.0
1,2019,Deep Learning 3D Shapes Using Alt-az Anisotropic 2-Sphere Convolution,39,14,0,1,2,2,0,2,7,0,0,0,3,0,0,0,0,0,0,1,3,0,0,1,Accept (Poster),Accepted,6,8,7.0,7.0,good,ICLR_2019_445_paper.json,1,0,2,2,2,0,0,2,0,2,0,4,0,0,0,1,1,0,1,18,8,0,23,13,1,29,0,14,0,11,0,1,1,0,1,0,0,1,43,146,26,0.0,7.0,2.0,9.0,9.0,1.0
1,2018,Gaussian Process Behaviour in Wide Deep Neural Networks,27,9,2,2,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,6,6.0,6.0,good,ICLR_2018_333_paper.json,0,0,6,3,3,0,2,7,0,0,0,5,1,0,1,0,1,0,2,31,2,2,12,2,3,54,2,15,3,2,2,1,1,0,0,0,4,2,92,199,383,41.0,66.0,93.0,105.0,83.0,33.0
1,2018,Critical Points of Linear Neural Networks: Analytical Forms and Landscape Properties,25,17,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Accept (Poster),Accepted,7,7,6.0,6.67,good,ICLR_2018_112_paper.json,0,0,1,0,1,2,0,2,1,0,0,9,0,0,16,0,0,0,2,34,6,1,17,4,1,63,3,4,2,3,2,0,0,1,0,0,3,0,102,212,47,7.0,9.0,13.0,11.0,8.0,3.0
0,2019,Variational Bayesian Phylogenetic Inference,39,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,5,7.0,6.0,good,ICLR_2019_312_paper.json,2,0,8,3,3,4,1,6,0,0,0,1,0,0,0,0,1,1,4,34,2,0,21,7,0,35,2,18,2,6,2,0,1,1,0,0,0,2,38,137,7,1.0,2.0,3.0,4.0,11.0,2.0
1,2020,Rényi Fair Inference,54,20,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Accept (Poster),Accepted,8,6,6.0,6.67,good,ICLR_2020_377_paper.json,1,0,1,1,3,3,1,2,1,0,0,9,0,1,3,0,0,1,5,32,6,2,19,4,2,45,0,14,1,9,1,0,3,1,2,1,1,1,70,182,40,0.0,3.0,14.0,11.0,15.0,4.0
1,2020,AssembleNet: Searching for Multi-Stream Neural Connectivity in Video Architectures,36,17,3,3,2,2,1,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,6.0,7.33,good,ICLR_2020_140_paper.json,1,0,2,1,3,0,1,3,0,0,0,1,1,0,0,0,1,2,4,20,6,0,15,11,0,46,1,17,4,6,0,1,2,1,0,0,1,0,84,195,78,0.0,4.0,24.0,37.0,15.0,5.0
0,2019,Understanding Straight-Through Estimator in Training Activation Quantized Neural Nets,44,18,21,0,6,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,Accept (Poster),Accepted,6,7,7.0,6.67,good,ICLR_2019_352_paper.json,2,0,2,1,1,2,2,2,0,1,0,6,0,0,1,0,1,1,2,24,2,3,20,5,0,47,2,8,1,2,1,1,0,1,1,0,2,1,115,212,143,1.0,16.0,44.0,33.0,60.0,20.0
1,2017,Pointer Sentinel Mixture Models,23,13,7,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Accept (Poster),Accepted,7,8,8.0,7.67,good,ICLR_2017_187_paper.json,0,0,4,1,4,0,1,4,1,0,0,5,0,1,0,1,0,2,5,29,1,1,35,13,1,29,0,11,4,1,1,0,3,0,0,0,0,3,62,165,1197,4.0,40.0,237.0,266.0,290.0,163.0
