motivation,year,title,num_ref,num_ref_3years,arxiv,neurips,iclr,icml,aaai,iccv,cvpr,emnlp,acl,naacl,eccv,icra,icassp,ijcai,aistats,sigkdd,neuralcom,ieee_tran,acm_tran,mit_press,nature,jmlr,decision_ori,decision_final,rating1,rating2,rating3,mean,class_label,filetype2,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,atr9,atr10,atr11,atr12,atr13,atr14,atr15,atr16,atr17,atr18,atr19,atr20,atr21,atr22,atr23,atr24,atr25,atr26,atr27,atr28,atr29,atr30,atr31,atr32,atr33,atr34,atr35,atr36,atr37,atr38,atr39,citation_count,citedIn2018,citedIn2019,citedIn2020,citedIn2021,citedIn2022,citedIn2023
1,2020,Graph Convolutional Reinforcement Learning,34,12,8,2,8,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_340_paper.json,3,0,2,3,3,3,1,2,0,0,0,5,1,0,0,0,0,1,4,28,0,2,42,15,0,29,1,11,0,4,0,0,2,1,1,4,0,4,62,178,168,0,12,29,61,73,20
1,2017,The Concrete Distribution: A Continuous Relaxation of Discrete Random Variables,45,15,9,1,6,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,Accept (Poster),Accepted,7,9,8,8,good,ICLR_2017_115_paper.json,1,0,5,3,4,1,3,2,0,1,0,7,0,0,0,0,1,0,5,33,9,1,33,10,1,54,7,10,0,6,1,0,0,0,1,0,3,0,101,237,1795,0,0,323,312,259,106
1,2020,Understanding and Improving Information Transfer in Multi-Task Learning,57,16,15,0,2,1,0,1,7,1,3,0,0,0,0,0,0,2,0,1,1,0,0,3,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_414_paper.json,1,2,3,0,1,2,5,13,1,5,0,9,1,0,3,0,1,0,1,48,9,7,16,5,2,142,11,38,8,19,3,0,2,1,1,1,6,1,151,423,30,0,0,13,27,37,11
0,2017,Tighter bounds lead to improved classifiers,12,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,Accept (Poster),Accepted,6,8,4,6,good,ICLR_2017_190_paper.json,1,0,0,0,0,1,0,1,1,0,0,5,1,0,1,0,0,0,2,13,4,1,25,2,0,29,0,4,2,0,2,0,1,0,1,0,2,1,27,101,6,2,1,2,1,0,0
1,2017,Learning to Query Reason and Answer Questions On Ambiguous Texts,23,16,3,4,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2017_48_paper.json,0,0,0,1,4,0,1,2,2,0,0,6,0,0,0,0,0,0,3,19,2,0,24,16,2,23,2,3,1,4,1,0,0,0,1,0,1,2,87,169,20,8,2,1,2,5,0
1,2018,Variational Message Passing with Structured Inference Networks,19,6,4,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2018_88_paper.json,2,0,3,2,1,2,3,5,3,5,0,5,0,3,0,0,3,1,2,40,4,2,23,12,2,59,3,24,3,7,2,1,0,1,2,0,4,2,47,198,44,8,13,11,5,6,3
1,2019,Sample Efficient Adaptive Text-to-Speech,44,25,10,7,5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_469_paper.json,1,0,1,2,3,1,3,4,1,2,0,7,2,0,2,0,2,0,2,33,2,2,22,8,2,36,2,6,3,13,0,1,2,1,3,1,3,1,29,137,101,2,31,21,23,29,9
1,2019,Directed-Info GAIL: Learning Hierarchical Policies from Unsegmented Demonstrations using Directed Information,27,8,5,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2019_52_paper.json,0,0,0,2,0,3,0,6,0,2,0,12,0,0,0,0,2,0,2,29,1,2,13,10,0,48,2,12,6,23,0,3,0,3,1,0,7,3,37,171,40,1,9,9,11,12,8
0,2020,Deep Network Classification by Scattering and Homotopy Dictionary Learning,30,6,1,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,Accept (Poster),Accepted,8,6,8,7.33,good,ICLR_2020_112_paper.json,3,0,7,7,0,1,0,1,1,1,0,5,1,0,1,0,0,0,8,36,6,1,17,17,0,25,0,6,0,6,0,0,1,0,1,0,0,1,57,138,30,0,0,10,12,10,2
1,2020,Learning The Difference That Makes A Difference With Counterfactually-Augmented Data,34,18,5,1,1,1,1,0,0,5,8,3,0,0,0,0,1,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,1,5.67,good,ICLR_2020_580_paper.json,0,0,4,0,1,4,1,4,1,1,0,4,0,0,3,0,0,0,2,25,0,0,17,3,0,34,2,13,3,9,1,1,2,1,0,1,0,1,16,104,324,2,6,91,118,113,42
1,2019,The role of over-parametrization in generalization of neural networks,29,16,1,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Accept (Poster),Accepted,7,7,7,7,good,ICLR_2019_123_paper.json,0,0,5,0,1,2,1,4,0,2,1,1,0,1,5,0,0,0,1,24,2,2,9,3,0,61,1,13,3,8,1,0,0,1,2,0,3,3,76,188,420,20,117,199,199,149,52
1,2020,Drawing Early-Bird Tickets: Toward More Efficient Training of Deep Networks,41,25,7,6,7,3,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Accept (Spotlight),Accepted,8,6,6,6.67,good,ICLR_2020_624_paper.json,0,0,4,2,1,4,4,8,0,1,0,2,2,0,5,1,1,0,2,37,1,0,18,2,1,27,1,1,2,5,1,1,6,0,0,1,2,0,17,86,159,0,1,34,65,60,19
1,2020,Maxmin Q-learning: Controlling the Estimation Bias of Q-learning,18,5,1,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_13_paper.json,1,1,5,1,1,1,0,2,0,0,0,3,2,0,0,0,0,0,2,19,4,0,25,12,2,70,0,8,2,5,0,0,0,1,3,0,2,0,102,236,85,2,1,14,40,28,9
1,2018,A New Method of Region Embedding for Text Classification,21,5,8,0,4,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2018_322_paper.json,0,0,2,1,4,0,1,2,0,0,0,2,2,0,0,0,0,2,2,18,2,0,6,21,0,34,1,12,2,14,0,1,1,1,2,1,3,5,45,151,52,3,15,25,6,4,3
0,2018,Gaussian Process Behaviour in Wide Deep Neural Networks,27,9,2,2,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2018_333_paper.json,0,0,6,3,3,0,2,7,0,0,0,5,1,0,1,0,1,0,2,31,2,2,12,2,3,54,2,15,3,2,2,1,1,0,0,0,4,2,92,199,383,41,66,93,105,83,33
1,2020,Convergence of Gradient Methods on Bilinear Zero-Sum Games,50,17,4,5,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,3,5.67,good,ICLR_2020_262_paper.json,0,2,8,2,3,4,1,0,1,0,0,2,0,0,6,0,2,0,1,32,2,3,16,7,1,117,2,7,3,2,1,0,0,0,1,0,2,0,135,299,27,0,1,7,10,10,1
1,2020,Lipschitz constant estimation of Neural Networks via sparse polynomial optimization,43,19,7,4,6,8,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_493_paper.json,0,0,9,1,0,2,1,1,1,0,0,4,1,1,2,0,0,0,6,29,4,1,15,3,1,58,1,12,2,7,1,0,0,3,1,1,1,0,81,192,72,0,2,25,25,24,13
0,2019,Neural Persistence: A Complexity Measure for Deep Neural Networks Using Algebraic Topology,42,16,5,6,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,Accept (Poster),Accepted,7,6,4,5.67,good,ICLR_2019_141_paper.json,0,0,5,3,0,2,0,4,0,0,0,2,0,0,2,0,1,0,5,24,3,3,31,9,3,60,6,12,3,16,1,0,1,0,2,0,1,2,50,203,63,1,11,19,18,17,10
1,2020,Can gradient clipping mitigate label noise?,92,27,6,2,16,10,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,1,7,Accept (Poster),Accepted,6,8,6,6.67,good,ICLR_2020_95_paper.json,0,0,9,3,5,5,4,5,1,1,1,4,0,0,2,0,1,0,7,48,1,0,33,5,2,47,2,8,4,2,0,1,0,0,0,1,2,2,72,182,70,0,0,22,28,24,11
0,2019,Understanding Straight-Through Estimator in Training Activation Quantized Neural Nets,44,18,21,0,6,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,Accept (Poster),Accepted,6,7,7,6.67,good,ICLR_2019_352_paper.json,2,0,2,1,1,2,2,2,0,1,0,6,0,0,1,0,1,1,2,24,2,3,20,5,0,47,2,8,1,2,1,1,0,1,1,0,2,1,115,212,143,1,16,44,33,60,20
1,2020,Doubly Robust Bias Reduction in Infinite Horizon Off-Policy Estimation,36,15,5,0,5,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,Accept (Spotlight),Accepted,8,8,6,7.33,good,ICLR_2020_570_paper.json,0,0,1,1,4,1,1,5,1,2,0,4,1,0,0,0,3,0,3,27,6,2,19,4,3,47,2,17,2,8,2,2,0,0,0,0,3,2,66,185,48,0,1,14,15,20,4
1,2020,DivideMix: Learning with Noisy Labels as Semi-supervised Learning,47,26,0,6,7,11,1,1,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_71_paper.json,1,0,5,2,1,3,3,6,0,2,0,12,1,0,0,0,1,0,1,38,1,2,14,6,3,25,3,15,3,9,1,3,0,1,2,0,1,2,24,115,2,0,6,54,166,210,67
0,2018,Improving the Universality and Learnability of Neural Programmer-Interpreters with Combinator Abstraction,13,6,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Accept (Poster),Accepted,3,7,7,5.67,good,ICLR_2018_286_paper.json,2,1,3,1,0,3,0,5,0,0,0,3,0,1,0,0,0,0,2,21,5,2,41,35,0,45,1,15,2,5,0,1,2,2,2,1,0,2,83,244,13,1,5,3,4,0,1
1,2019,Efficient Lifelong Learning with A-GEM,30,18,5,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,7,7,6,6.67,good,ICLR_2019_218_paper.json,6,0,3,2,4,4,1,3,0,0,0,3,1,0,0,0,0,0,2,29,5,3,30,13,0,32,3,6,2,11,0,1,1,0,0,5,1,0,50,163,676,3,64,143,214,277,110
0,2020,Universal Approximation with Certified Networks,44,32,8,7,7,6,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,3,8,6,5.67,good,ICLR_2020_372_paper.json,0,0,0,1,2,1,0,0,0,1,0,5,2,0,3,0,2,0,1,18,2,2,6,2,2,36,0,3,0,1,1,0,0,2,0,0,1,2,46,106,15,0,2,3,6,4,3
0,2019,Exemplar Guided Unsupervised Image-to-Image Translation with Semantic Consistency,37,23,4,2,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,5,8,6.33,good,ICLR_2019_297_paper.json,1,0,4,2,2,3,2,6,0,0,0,14,1,1,0,0,3,1,7,47,4,4,21,11,4,32,0,12,1,9,1,0,1,2,3,1,1,5,43,155,97,8,21,20,31,20,7
1,2017,Identity Matters in Deep Learning,16,9,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,5,6,6.33,good,ICLR_2017_163_paper.json,0,0,1,1,1,0,0,1,0,1,0,3,2,0,3,0,0,1,4,18,2,4,18,2,1,72,6,5,1,10,0,0,0,1,0,1,3,3,97,226,329,77,75,59,42,41,11
1,2019,Latent Convolutional Models,21,8,1,3,2,2,0,2,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,7,6,7,6.67,good,ICLR_2019_180_paper.json,1,1,4,2,1,3,3,5,0,3,0,0,3,2,2,0,2,2,5,39,1,1,22,8,1,40,2,14,1,8,0,1,1,3,2,3,3,3,37,151,14,1,5,5,2,2,2
1,2020,Massively Multilingual Sparse Word Representations,63,8,1,2,1,3,1,0,0,1,16,6,0,0,0,1,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,6,7.33,good,ICLR_2020_529_paper.json,0,0,6,6,2,4,0,11,1,1,0,5,0,0,2,0,1,0,1,40,2,1,20,5,3,27,4,7,3,7,0,1,4,1,0,0,5,4,21,115,1,0,1,12,10,1,2
0,2018,Towards Synthesizing Complex Programs From Input-Output Examples,37,15,5,6,5,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,Accept (Poster),Accepted,8,7,5,6.67,good,ICLR_2018_284_paper.json,0,1,3,3,6,5,0,4,1,1,0,12,0,3,3,0,3,1,8,54,6,2,58,27,1,143,6,29,4,21,8,2,1,10,1,2,2,5,115,443,42,10,12,10,8,2,5
1,2020,Uncertainty-guided Continual Learning with Bayesian Neural Networks,49,16,9,4,6,4,0,2,3,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_301_paper.json,2,1,3,5,2,1,0,4,0,1,1,9,1,0,2,1,3,2,3,41,6,1,18,12,1,30,4,18,4,8,0,1,2,1,3,5,1,10,28,153,105,0,4,35,34,36,7
1,2018,Routing Networks: Adaptive Selection of Non-Linear Functions for Multi-Task Learning,35,18,7,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2018_197_paper.json,3,0,4,0,1,0,1,7,0,0,0,2,0,0,1,0,3,0,0,22,10,3,19,28,0,36,1,18,4,8,1,5,1,2,0,2,3,0,86,227,166,16,32,39,42,39,15
1,2019,Learning Neural PDE Solvers with Convergence Guarantees,25,15,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Accept (Poster),Accepted,7,8,6,7,good,ICLR_2019_458_paper.json,2,1,2,0,1,0,0,1,0,1,0,4,1,0,0,0,2,0,4,19,4,0,12,6,3,59,0,8,3,22,1,1,0,1,0,0,3,2,70,195,82,0,12,23,27,22,10
1,2017,Topology and Geometry of Half-Rectified Network Optimization,18,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,Accept (Poster),Accepted,2,7,8,5.67,good,ICLR_2017_17_paper.json,1,0,2,0,0,1,0,1,0,0,0,2,0,0,2,0,0,1,2,12,2,0,22,8,2,81,2,10,2,3,1,1,1,3,1,0,1,2,92,234,181,49,40,27,23,24,9
1,2019,Discovery of Natural Language Concepts in Individual Units of CNNs,42,18,5,4,2,0,2,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2019_279_paper.json,0,0,4,2,1,2,2,5,0,1,0,6,0,0,1,0,2,0,3,29,8,1,28,6,3,78,1,9,1,11,1,0,0,1,6,0,2,2,43,201,10,0,0,4,4,2,3
1,2018,Variational Continual Learning,50,19,0,4,14,9,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2018_332_paper.json,2,1,2,5,2,2,3,1,1,2,0,5,1,0,0,0,1,0,3,31,2,2,24,25,1,21,3,33,4,6,0,1,3,2,4,2,2,2,57,194,484,42,106,128,123,95,32
1,2018,Synthesizing realistic neural population activity patterns using Generative Adversarial Networks,47,15,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,0,Accept (Poster),Accepted,8,4,6,6,good,ICLR_2018_290_paper.json,1,0,9,4,2,2,3,7,6,1,0,4,0,0,2,0,1,0,2,44,1,0,33,13,0,30,0,9,7,6,2,1,2,2,3,1,1,1,49,161,24,4,4,5,8,3,3
1,2020,On Universal Equivariant Set Networks,19,5,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_389_paper.json,1,0,0,1,1,5,1,4,1,0,0,3,0,0,2,0,0,0,6,25,6,0,9,5,1,31,1,12,1,5,1,0,0,1,1,0,0,0,55,129,40,0,3,13,11,13,3
1,2019,Approximability of Discriminators Implies Diversity in GANs,39,19,16,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2019_425_paper.json,1,1,2,1,1,5,0,3,1,0,0,2,1,0,3,0,0,0,8,29,1,2,30,7,2,143,2,14,3,15,3,0,0,1,0,0,2,3,188,416,59,5,11,22,10,12,6
1,2017,Deep Variational Information Bottleneck,40,29,4,9,4,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2017_140_paper.json,2,0,2,2,1,3,1,5,0,0,0,6,3,1,3,0,8,0,9,46,2,1,28,8,1,38,6,16,1,14,3,0,1,1,0,0,3,7,62,192,981,27,150,248,230,247,93
1,2019,Knowledge Flow: Improve Upon Your Teachers,32,9,9,2,2,3,1,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,Accept (Poster),Accepted,6,8,7,7,good,ICLR_2019_51_paper.json,0,0,3,2,2,0,6,13,1,1,0,5,1,0,0,0,1,2,7,44,4,3,15,14,3,38,6,14,2,13,2,0,3,1,7,0,5,8,65,203,37,0,1,12,15,11,3
1,2017,Recurrent Batch Normalization,32,17,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Accept (Poster),Accepted,7,8,7,7.33,good,ICLR_2017_132_paper.json,3,0,4,1,0,2,3,10,0,0,0,2,0,1,1,1,0,2,2,32,2,1,14,8,2,31,2,7,0,12,0,2,0,1,0,0,2,1,29,114,369,74,80,58,34,26,6
1,2019,Rigorous Agent Evaluation: An Adversarial Approach to Uncover Catastrophic Failures,56,31,19,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2019_46_paper.json,0,3,6,2,2,2,4,12,0,0,0,2,0,0,1,0,2,1,2,39,7,4,53,11,2,79,4,13,5,10,2,1,1,1,2,1,4,5,62,267,60,2,8,17,21,12,5
1,2020,Diverse Trajectory Forecasting with Determinantal Point Processes,46,10,5,0,6,1,0,4,14,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_18_paper.json,1,0,2,1,3,0,2,5,0,0,1,6,0,1,0,0,1,0,1,24,6,1,24,14,0,41,2,23,1,11,16,1,0,1,0,0,0,2,50,193,81,0,6,18,24,35,8
1,2017,Tighter bounds lead to improved classifiers,12,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,Accept (Poster),Accepted,6,8,4,6,good,ICLR_2017_190_paper.json,1,0,0,0,0,1,0,1,1,0,0,5,1,0,1,0,0,0,2,13,4,1,25,2,0,29,0,4,2,0,2,0,1,0,1,0,2,1,27,101,6,2,1,2,1,0,0
1,2019,Guiding Policies with Language via Meta-Learning,45,20,1,0,1,3,4,0,0,3,7,1,0,0,0,0,1,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2019_223_paper.json,1,0,1,2,1,2,1,4,0,0,0,4,0,0,0,0,2,0,4,22,0,2,22,16,1,37,3,22,4,13,0,1,3,3,1,0,0,3,83,214,44,1,10,10,9,15,4
0,2020,Functional Regularisation for  Continual Learning with Gaussian Processes,36,5,5,0,8,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,Accept (Poster),Accepted,3,6,6,5,good,ICLR_2020_460_paper.json,1,0,0,3,1,0,2,6,0,0,0,2,0,0,1,0,3,0,4,23,5,2,23,14,1,52,6,13,5,6,3,0,0,1,1,0,1,0,61,194,94,0,10,30,30,31,16
0,2019,A new dog learns old tricks:  RL finds classic optimization algorithms,29,3,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Accept (Poster),Accepted,6,6,7,6.33,good,ICLR_2019_459_paper.json,0,0,15,3,0,3,0,0,0,1,0,3,0,0,3,0,5,0,7,40,5,1,45,11,5,71,2,20,2,11,5,1,4,3,1,0,2,4,91,284,25,0,1,10,7,6,2
1,2019,ProxylessNAS: Direct Neural Architecture Search on Target Task and Hardware,36,29,12,4,2,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,7,6,6,6.33,good,ICLR_2019_264_paper.json,1,1,1,3,2,2,3,2,2,6,0,3,0,0,0,0,3,1,4,34,3,1,14,5,0,51,2,12,2,9,0,0,0,1,1,0,2,2,36,141,1293,1,21,215,379,286,98
1,2020,Hierarchical Foresight: Self-Supervised Learning of Long-Horizon Tasks via Visual Subgoal Generation,60,24,1,3,1,1,0,0,1,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,6,6,,6,good,ICLR_2020_50_paper.json,1,0,7,5,2,3,0,4,0,2,0,4,0,0,0,0,0,0,4,32,3,6,21,17,0,51,0,17,1,12,2,0,0,5,0,1,1,0,55,192,74,0,1,19,27,30,4
0,2020,Cross-lingual Alignment vs Joint Training: A Comparative Study and A Simple Unified Framework,62,29,5,4,2,2,0,0,1,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,8,6,7.33,good,ICLR_2020_299_paper.json,0,0,5,1,2,1,2,8,0,1,0,10,4,0,2,0,0,0,0,36,1,2,20,2,1,32,3,23,2,15,3,2,2,8,0,0,3,3,23,145,56,0,0,23,18,16,0
1,2020,Sequential Latent Knowledge Selection for Knowledge-Grounded Dialogue,47,27,0,5,4,1,0,0,0,8,9,2,0,0,0,1,1,0,0,0,0,0,0,0,Accept (Spotlight),Accepted,8,6,8,7.33,good,ICLR_2020_601_paper.json,1,0,1,1,3,3,2,10,1,2,0,9,1,0,0,0,1,0,4,39,4,0,19,8,1,31,3,18,2,10,0,0,0,1,2,2,2,4,38,145,97,0,0,14,37,48,15
0,2020,Network Randomization: A Simple Technique for Generalization in Deep Reinforcement Learning,57,25,10,10,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3,Accept (Poster),Accepted,6,3,8,5.67,good,ICLR_2020_387_paper.json,1,0,2,12,3,2,3,6,1,6,0,7,3,2,0,0,6,2,5,61,1,2,11,15,0,31,4,15,4,18,2,0,1,3,2,1,3,1,40,154,99,0,2,20,46,36,13
0,2019,Learning Localized Generative Models for 3D Point Clouds via Graph Convolution,28,14,8,0,6,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Accept (Poster),Accepted,6,9,7,7.33,good,ICLR_2019_315_paper.json,2,0,1,1,2,0,0,4,0,0,0,6,0,1,1,0,2,1,4,25,1,0,23,7,1,27,0,8,0,2,0,0,1,4,4,0,1,2,42,123,111,0,18,24,43,29,13
0,2020,SCALOR: Generative World Models with Scalable Object Representations,26,8,6,1,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,6,6,6,good,ICLR_2020_505_paper.json,1,0,1,3,0,0,1,2,1,0,0,5,0,0,2,0,2,0,2,20,1,2,26,11,3,44,1,16,1,12,3,0,4,5,5,0,5,3,90,232,71,0,2,11,30,33,13
1,2020,Lipschitz constant estimation of Neural Networks via sparse polynomial optimization,43,19,7,4,6,8,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_493_paper.json,0,0,9,1,0,2,1,1,1,0,0,4,1,1,2,0,0,0,6,29,4,1,15,3,1,58,1,12,2,7,1,0,0,3,1,1,1,0,81,192,72,0,2,25,25,24,13
1,2019,Learning concise representations for regression by evolving networks of trees,67,20,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,2,2,Accept (Poster),Accepted,6,7,8,7,good,ICLR_2019_212_paper.json,5,1,6,3,6,3,2,5,0,0,0,4,0,0,1,0,1,0,4,41,8,1,26,20,1,29,0,6,0,4,2,2,1,1,2,0,2,0,44,149,19,0,2,5,3,10,3
1,2019,Efficient Training on Very Large Corpora via Gramian Estimation,28,7,0,0,5,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,Accept (Poster),Accepted,8,7,7,7.33,good,ICLR_2019_213_paper.json,1,1,1,3,1,1,1,0,0,1,1,3,0,0,0,0,1,0,3,18,4,1,25,7,2,47,5,14,3,8,0,2,4,0,2,0,4,2,93,223,41,1,10,12,11,7,2
1,2020,Query-efficient Meta Attack to Deep Neural Networks,27,9,4,6,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,8,6,6,6.67,good,ICLR_2020_528_paper.json,2,0,2,5,1,0,2,10,0,0,0,9,2,0,0,0,0,0,4,37,6,0,10,9,0,29,2,21,2,9,0,0,1,1,5,0,5,1,29,130,49,0,2,17,18,17,5
1,2018,Generalizing Hamiltonian Monte Carlo with Neural Networks,51,8,12,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Accept (Poster),Accepted,7,6,8,7,good,ICLR_2018_50_paper.json,0,1,7,2,2,4,0,5,3,0,0,4,0,0,0,1,3,0,9,41,1,1,14,4,2,55,0,11,1,7,1,0,1,0,1,0,3,1,46,149,102,14,22,21,31,15,6
0,2020,Continual Learning with Adaptive Weights (CLAW),98,44,20,9,7,11,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Accept (Poster),Accepted,3,8,3,4.67,good,ICLR_2020_31_paper.json,4,1,5,7,3,4,1,4,1,0,0,17,2,2,0,0,3,0,9,63,6,5,11,11,1,29,4,4,1,6,1,2,3,0,1,2,3,2,82,174,39,0,2,10,19,10,4
0,2019,Learning to Learn with Conditional Class Dependencies,28,14,9,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Accept (Poster),Accepted,6,8,4,6,good,ICLR_2019_56_paper.json,3,0,1,3,1,2,0,4,0,0,0,7,2,0,1,0,2,1,0,27,4,0,22,16,0,35,1,10,1,7,0,2,0,1,0,0,4,4,28,135,50,0,12,15,20,9,6
1,2020,Strategies for Pre-training Graph Neural Networks,72,26,3,6,6,7,1,0,1,0,2,2,1,0,0,1,0,4,0,1,0,0,3,2,Accept (Spotlight),Accepted,6,6,6,6,good,ICLR_2020_590_paper.json,1,0,6,6,0,5,2,16,0,4,1,1,0,0,1,0,0,2,7,52,3,5,27,11,1,59,4,23,2,14,1,2,0,2,0,1,2,1,38,196,0,1,5,85,186,283,107
1,2020,Denoising and Regularization via Exploiting the Structural Bias of Convolutional Generators,38,18,0,3,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Accept (Poster),Accepted,6,6,8,6.67,good,ICLR_2020_291_paper.json,0,0,0,2,2,1,1,0,0,0,0,2,3,0,5,0,0,0,8,24,3,2,21,12,2,107,2,16,0,6,0,0,1,0,1,0,4,2,129,308,45,0,2,14,17,15,4
